2025-12-04 18:07:06,570 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:07:06,570 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:07:06,570 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:08:06,631 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:08:07,091 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:08:07,093 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:08:07,094 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:08:07,094 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:08:07,094 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:09:07,147 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:09:07,393 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:09:07,396 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:09:07,396 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:09:07,396 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:09:07,396 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:10:07,457 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:10:07,702 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:10:07,705 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:10:07,705 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:10:07,705 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:10:07,705 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:11:07,723 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:11:07,967 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:11:07,969 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:11:07,969 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:11:07,970 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:11:07,970 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:12:08,031 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:12:08,282 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:12:08,284 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:12:08,285 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:12:08,285 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:12:08,285 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:13:08,346 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:13:08,592 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:13:08,594 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:13:08,594 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:13:08,595 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:13:08,595 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:14:08,655 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:14:09,114 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:14:09,116 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:14:09,117 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:14:09,117 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:14:09,117 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:15:09,178 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:15:09,637 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:15:09,639 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:15:09,639 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:15:09,640 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:15:09,640 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:16:09,700 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:16:10,160 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:16:10,162 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:16:10,163 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:16:10,163 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:16:10,163 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:17:10,176 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:17:10,636 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:17:10,638 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:17:10,639 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:17:10,639 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:17:10,640 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:18:10,701 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:18:10,942 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:18:10,944 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:18:10,945 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:18:10,945 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:18:10,945 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:19:11,006 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:19:11,461 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:19:11,467 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:19:11,467 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:19:11,468 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:19:11,468 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:20:11,529 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:20:11,774 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:20:11,777 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:20:11,777 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:20:11,777 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:20:11,777 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:21:11,835 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:21:12,292 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:21:12,295 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:21:12,295 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:21:12,296 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:21:12,296 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:22:12,357 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:22:12,817 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:22:12,820 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:22:12,821 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:22:12,821 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:22:12,821 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:23:12,882 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:23:13,332 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:23:13,334 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:23:13,334 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:23:13,334 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:23:13,334 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:24:13,335 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:24:13,591 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:24:13,594 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:24:13,594 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:24:13,595 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:24:13,595 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:25:13,651 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:25:14,110 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:25:14,112 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:25:14,113 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
2025-12-04 18:25:14,113 | INFO | system | [SIGNAL] signal=hold, model_conf_factor=1.000
2025-12-04 18:25:14,113 | INFO | system | [MAIN] TRAINING_MODE aktif, execute_decision çağrılmayacak. Sinyal sadece loglandı.
2025-12-04 18:26:14,163 | INFO | system | [DATA] Starting data pipeline for BTCUSDT (1m, limit=500)
2025-12-04 18:26:14,617 | INFO | system | [FE] Features DF shape: (481, 22), columns=['open_time', 'open', 'high', 'low', 'close', 'volume', 'close_time', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_volume', 'taker_buy_quote_volume', 'ignore', 'hl_range', 'oc_change', 'return_1', 'return_3', 'return_5', 'ma_5', 'ma_10', 'ma_20', 'vol_10', 'dummy_extra']
2025-12-04 18:26:14,619 | WARNING | system | [HYBRID] SGD predict_proba failed: TypeError("float() argument must be a string or a real number, not 'Timestamp'"). Falling back to uniform 0.5.
2025-12-04 18:26:14,619 | INFO | system | [PRED] p_sgd=0.0000, p_hybrid=0.5000
