timestamp,symbol,interval,signal,p,p_source,ensemble_p,model_confidence_factor,p_buy_ema,p_buy_raw
2025-12-25T21:13:18.825268,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:14:19.961224,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:15:21.228908,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:16:22.580522,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:17:23.796321,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:18:24.929801,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:19:26.315896,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:20:27.703383,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:21:28.839833,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:22:30.120988,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:23:31.430341,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:24:32.698922,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:25:34.016152,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:26:35.362544,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:27:36.686205,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:28:37.733020,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:29:38.716651,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:30:39.707712,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:31:40.699146,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:32:41.877468,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:33:43.055486,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:34:44.354416,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:35:45.730534,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:36:46.987872,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:37:48.138020,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:38:49.434214,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:39:50.746586,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:40:52.038893,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:41:53.275792,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:42:54.574942,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:43:55.896130,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:44:57.197807,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:45:58.568935,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:46:59.900796,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:48:01.217326,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:49:02.527779,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:50:03.788914,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:51:05.112847,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:52:06.435939,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:53:07.807782,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:54:09.222400,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:55:10.441619,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:56:11.748805,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:57:13.093939,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T21:58:14.437781,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
